species,ab,am,d_V,Wwb,Wwp,Wwi,Ri,T_typical,metamorphosis,p_Am,1-kap,v,p_M,s_Hb_bj,s_Hbj_p,E_Hp,s_p_M,1/s_M,estim_k_J,class_other,class_Aves,class_Actinopterygii,class_Reptilia,class_Chondrichthyes,class_Amphibia,class_Mammalia,class_Bivalvia,class_Branchiopoda,class_Malacostraca,climate_A,climate_B,climate_C,climate_D,climate_E,habitat_T,habitat_F,habitat_S,habitat_M,migrate_T,food_other,food_P,food_O,food_H,food_C,data_split
Aethia_pusilla,6.1243497328e+00,3.9028384017e+02,2.8000000000e-01,1.2300000000e+01,8.7400000000e+01,9.2000000000e+01,2.0754126014e-02,3.1385000000e+02,False,1.0034123234e+03,4.1328731954e-02,2.8234687657e-02,3.9853687435e+02,1.0000000000e+00,1.0498774483e-01,1.2022921777e+04,8.1265184262e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,test
Aethia_pygmaea,7.2471471839e+00,7.2274785216e+02,2.8000000000e-01,1.6000000000e+01,1.1305000000e+02,1.1900000000e+02,2.0754126014e-02,3.1385000000e+02,False,1.3237173503e+03,1.0806988871e-01,2.2936774934e-02,5.1752030353e+02,1.0000000000e+00,1.0600404963e-01,3.2238403401e+04,9.1954046010e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,train
Aethotaxis_mitopteryx,7.0066545621e+02,8.8025888208e+04,2.0000000000e-01,1.4000000000e-02,4.3000000000e+01,2.8300000000e+02,1.2269117892e+00,2.7405000000e+02,True,1.4414677663e+03,2.6480105172e-01,2.3670288953e-02,5.6037815072e+02,3.1622725449e-01,1.5249229191e-04,5.1278700179e+04,2.5555827952e-02,6.9807423665e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,train
Aetobatus_flagellum,1.3063042085e+02,3.3002621806e+03,2.0000000000e-01,6.2479451303e+02,7.9159629772e+03,1.3900000000e+04,2.3028473449e-02,3.0135000000e+02,False,3.9460561132e+02,2.9938582700e-01,2.8017583322e-02,1.4157982858e+01,1.0000000000e+00,3.7927414583e-02,1.0846510471e+07,4.8155284814e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Aetobatus_narinari,1.5439931371e+02,3.7324135737e+04,2.0000000000e-01,1.2454943076e+03,2.4742757106e+04,1.3000000000e+05,2.1648190482e-02,3.0065000000e+02,False,6.4828894335e+02,1.0427185952e-01,3.3046514520e-02,1.9827075059e+01,1.0000000000e+00,3.1288386673e-02,6.3920431595e+06,2.2047613973e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Aetomylaeus_bovinus,4.3650153909e+02,6.6483542914e+03,2.0000000000e-01,9.6613231201e+02,9.0901255529e+03,1.1600000000e+05,1.2634705721e-02,2.9035000000e+02,False,6.5655436365e+02,8.7790455396e-02,6.6250460440e-02,1.8101095516e+01,1.0000000000e+00,5.3995139671e-02,1.5868809941e+06,5.0296234502e-02,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Afrotis_afra,4.2870448130e+00,5.0208545211e+02,2.8000000000e-01,3.3000000000e+01,6.6500000000e+02,7.0000000000e+02,2.9875392599e-02,3.1340000000e+02,False,5.7445983278e+03,2.4486244879e-02,3.1647730447e-02,1.9353547637e+03,1.0000000000e+00,4.4869315200e-02,1.2861045010e+04,8.5937731009e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,train
Agapornis_personatus,4.6953347952e+00,1.5555599804e+03,2.8000000000e-01,2.5000000000e+00,5.3200000000e+01,5.6000000000e+01,1.2056751418e-01,3.1445000000e+02,False,1.5083031650e+03,3.0487099824e-01,3.2552506180e-02,5.5387834490e+02,1.0000000000e+00,2.9318510109e-02,6.9335426227e+04,9.7003083610e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,val
Agapornis_roseicollis,4.7565782925e+00,1.5555599804e+03,2.8000000000e-01,3.8200000000e+00,5.3200000000e+01,5.6000000000e+01,1.0960683107e-01,3.1445000000e+02,False,1.3734666390e+03,2.9991249095e-01,2.7184200632e-02,5.1893225036e+02,1.0000000000e+00,4.8210168900e-02,6.2254042757e+04,9.5042608199e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,False,train
Agelaioides_badius,2.6538848842e+00,7.5462935349e+02,2.8000000000e-01,3.5500000000e+00,4.2987500000e+01,4.5250000000e+01,9.0110462422e-02,3.1475000000e+02,False,5.4932173465e+03,2.9739660828e-02,2.3128172332e-02,5.0089691637e+03,1.0000000000e+00,9.1733203307e-02,6.8754328090e+02,7.5857720895e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Agelaius_phoeniceus,2.4497398931e+00,8.8779923940e+02,2.8000000000e-01,3.1500000000e+00,3.7620000000e+01,3.9600000000e+01,1.1826998193e-01,3.1475000000e+02,False,4.9554922052e+03,4.7350837664e-02,2.5043118060e-02,4.3785290890e+03,1.0000000000e+00,7.9956344873e-02,1.2470178806e+03,8.1898253021e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Aglaoctenus_lagotis,1.2499860679e+01,2.3369304748e+02,1.7000000000e-01,2.6700000000e-04,9.7000000000e-02,7.2000000000e-01,5.0811048852e+00,2.9985000000e+02,True,7.6267241185e+00,1.4924412138e-01,6.8547574882e-03,2.8012363478e+01,1.8561047812e-02,3.3935898130e-02,2.7591116156e+02,1.9633433857e-01,2.7904414737e-01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,train
Ailuroedus_crassirostris,4.7974072907e+00,6.6584942955e+02,2.8000000000e-01,1.3000000000e+01,1.7100000000e+02,1.8000000000e+02,5.6319039014e-02,3.1475000000e+02,False,3.1398076754e+03,3.1550649600e-02,2.3809206133e-02,1.4950072510e+03,1.0000000000e+00,7.7949003470e-02,5.0562445482e+03,7.5267953126e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,val
Aix_galericulata,5.9202047417e+00,4.7876230628e+02,2.8000000000e-01,3.2000000000e+01,5.1300000000e+02,5.4000000000e+02,2.2808813177e-01,3.1335000000e+02,False,2.2814218023e+03,3.3918355311e-01,3.0029384999e-02,4.3079267553e+02,1.0000000000e+00,4.0855132238e-02,4.7572923478e+05,8.8685183954e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alaskozetes_antarcticus,7.5009974906e+01,2.9504954320e+03,4.6000000000e-01,4.3478260870e-06,1.1304347826e-04,1.8000000000e-04,1.2541445793e-02,3.0015000000e+02,True,2.1766205286e+01,1.3903459346e-01,7.9810941595e-02,3.5248524509e+02,8.1992617739e-01,1.2464138608e-02,1.1001384467e+00,2.2354235117e-01,9.5429139970e-01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,test
Alauda_arvensis,2.2455949020e+00,4.4833861590e+02,2.8000000000e-01,3.4000000000e+00,2.3750000000e+01,2.5000000000e+01,1.3516569363e-01,3.1475000000e+02,False,4.5989563229e+03,1.6873585188e-01,3.1181415327e-02,3.7555190435e+03,1.0000000000e+00,1.2449819621e-01,4.8297435064e+03,9.1457133305e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alburnoides_eichwaldii_Kaboudval,1.4586587099e+01,1.5972312874e+03,2.0000000000e-01,3.1000000000e-03,1.2650043495e+01,3.0381066400e+01,2.0285102262e+01,2.8815000000e+02,True,4.7326231456e+03,3.0807916612e-01,1.1883357250e-02,4.8769438785e+03,9.9999998540e-01,1.9771095196e-06,9.0619194998e+04,2.7571779149e-01,9.9999999607e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_ShirAbad,1.3259937231e+01,1.4519631268e+03,2.0000000000e-01,3.1000000000e-03,1.5446329427e+01,4.8089586330e+01,1.3752727290e+01,2.8815000000e+02,True,2.6170338451e+03,3.1485027717e-01,1.5514636754e-02,2.1152005158e+03,9.9994021298e-01,2.9868864711e-06,1.0443422236e+05,3.5273685966e-01,9.9998311013e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_Tajan,1.6056591042e+01,1.7581967191e+03,2.0000000000e-01,3.1000000000e-03,1.0462500000e+01,1.2184240000e+02,1.1090909105e+01,2.8815000000e+02,True,7.0995800879e+02,1.0445210170e-01,2.5091359475e-02,2.8204660244e+02,9.9999999361e-01,1.4776433576e-05,1.5883907779e+04,8.4301690975e-02,9.9999999797e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alburnoides_eichwaldii_ZarrinGol,1.6056591042e+01,1.7581967191e+03,2.0000000000e-01,3.1000000000e-03,1.4180317600e+01,3.9720002400e+01,1.3906293724e+02,2.8815000000e+02,True,1.4456221374e+03,8.5232118741e-01,2.2861411287e-02,1.0550582661e+02,9.9999999974e-01,2.8435150480e-05,1.6588527408e+05,6.5763766810e-02,9.9999999991e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,test
Alburnus_alburnus,5.8346348397e+00,3.7268730039e+03,2.0000000000e-01,1.8000000000e-04,3.7259481600e+00,6.0000000000e+01,1.3147751466e+01,2.8915000000e+02,True,1.4262639366e+02,2.4363646836e-02,2.0313287792e-02,4.8364105722e+01,9.9999997866e-01,8.8659512186e-06,1.0801353333e+03,7.5099411872e-02,9.9999999296e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,val
Alburnus_baliki,1.0979119818e+01,3.2059029869e+03,2.0000000000e-01,3.8000000000e-03,2.7246069404e+00,4.4000000000e+01,1.2476983915e+01,2.9215000000e+02,True,1.0248941999e+02,5.2222378464e-01,6.9250509896e-02,1.4782262797e+01,9.9999999372e-01,5.2651228974e-04,2.9819279219e+04,1.0154678231e-01,9.9999999793e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,train
Alca_torda,7.3492196794e+00,2.0236939860e+03,2.8000000000e-01,5.0000000000e+01,6.8970000000e+02,7.2600000000e+02,2.0754126014e-02,3.1385000000e+02,False,3.4601092953e+03,1.1934403994e-02,2.3198545578e-02,1.1010252315e+03,1.0000000000e+00,1.0004611545e-01,5.0851117980e+03,5.7716715837e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,val
Aldabrachelys_gigantea,4.3493937673e+01,4.4490355332e+04,3.0000000000e-01,6.5400000000e+01,1.9875000000e+04,1.5900000000e+05,7.9118271223e-02,2.9715000000e+02,False,7.4850925771e+01,1.0983899517e-01,6.3808197434e-02,1.2974165120e+00,1.0000000000e+00,2.0710974465e-03,2.3899261425e+07,5.4678979757e-02,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,train
Alectoris_chukar,7.0264790744e+00,2.9873577889e+02,2.8000000000e-01,1.3500000000e+01,5.0920000000e+02,5.3600000000e+02,3.5800867374e-01,3.1385000000e+02,False,1.0228873076e+03,6.3812941623e-02,7.0346630673e-02,1.7421808106e+02,1.0000000000e+00,1.8772325955e-02,1.6392847650e+05,5.9312750699e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,train
Alectoris_graeca,6.1688575699e+00,4.8183190144e+02,2.8000000000e-01,2.7200000000e+01,5.4625000000e+02,5.7500000000e+02,3.4244307923e-01,3.1385000000e+02,False,1.1690430252e+04,2.1458299988e-01,2.2037567048e-02,4.8240252056e+03,1.0000000000e+00,5.2686821512e-02,3.8333226498e+04,8.3787697022e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,train
Alectoris_rufa,5.9221032671e+00,2.9873577889e+02,2.8000000000e-01,1.3900000000e+01,4.0850000000e+02,4.3000000000e+02,3.5800867374e-01,3.1385000000e+02,False,6.2859189522e+03,1.2133137254e-01,2.2288323986e-02,2.5986383034e+03,1.0000000000e+00,3.5821002578e-02,2.5231601922e+04,7.7973631994e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Alectura_lathami,1.3305376817e+01,6.1904362006e+02,2.8000000000e-01,1.2000000000e+02,2.0520000000e+03,2.1600000000e+03,4.0384876267e-01,3.1355000000e+02,False,3.2132484712e+02,2.4860230246e-01,9.8806071568e-02,2.0939230993e+01,1.0000000000e+00,9.0537315219e-02,2.2554493908e+06,1.8225936873e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,train
Alepes_djedaba,2.9318538684e+00,8.9177221831e+02,2.0000000000e-01,1.4000000000e-03,5.0800000000e+01,7.1800000000e+02,3.5928457225e+03,3.0105000000e+02,True,1.5782338333e+02,5.2941718755e-01,2.3384558986e-02,2.6576203627e+01,7.2816569126e-02,2.2349829164e-04,1.9784486368e+05,4.4775058048e-02,4.1952698510e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,test
Alepes_kleinii,2.9060968199e+00,8.8393778271e+02,2.0000000000e-01,1.8000000000e-04,2.3000000000e+01,6.4600000000e+01,3.9751100912e+02,3.0115000000e+02,True,2.3923461092e+01,1.5821527723e-01,2.0371314880e-02,2.0081943376e+01,1.9196883138e-02,2.5181046770e-04,2.9428826549e+04,3.0311448574e-01,2.6963210413e-01,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,train
Alestes_baremoze,2.1795726149e+00,1.0607253392e+03,2.0000000000e-01,2.7000000000e-04,1.0000000000e+02,8.7140000000e+02,1.1426503516e+03,3.0115000000e+02,True,1.5755520360e+02,5.7612634734e-02,1.6394244782e-02,2.3501572543e+01,8.8133742542e-01,1.9669309782e-06,1.6318402552e+04,7.9429576061e-02,9.5892627880e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,train
Alestes_dentex,2.1795726149e+00,1.2375128958e+03,2.0000000000e-01,2.7000000000e-04,1.2200000000e+02,1.9000000000e+03,1.1426503516e+03,3.0115000000e+02,True,2.7249733099e+01,1.3280435677e-02,2.1742000000e-02,1.9249408669e+01,1.7735877956e-03,6.2146704431e-04,1.2648402946e+04,6.4561817672e-02,1.2168973491e-01,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,val
Alle_alle,5.9202047417e+00,7.8056768033e+02,2.8000000000e-01,2.1500000000e+01,1.5532500000e+02,1.6350000000e+02,2.0754126014e-02,3.1385000000e+02,False,1.8210814468e+03,4.6338525655e-02,2.9846012061e-02,6.9829717252e+02,1.0000000000e+00,1.1759945999e-01,1.5489686284e+04,8.4479646811e-01,1.0000000000e+00,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,train
Alligator_sinensis,4.2347990170e+01,1.5012413636e+04,3.0000000000e-01,3.0000000000e+01,4.1747981018e+03,2.3900000000e+04,9.0303778379e-02,2.9815000000e+02,False,3.0345044455e+02,1.0284592814e-01,9.4099861237e-02,1.0879077935e+01,1.0000000000e+00,2.3351795396e-03,9.1516486023e+06,1.9643223536e-01,1.0000000000e+00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,train
Allocyttus_niger,1.5522235570e+02,1.5737822176e+05,2.0000000000e-01,2.8571428571e-03,7.4147732198e+02,1.6500000000e+03,3.9395539808e+01,2.7825000000e+02,False,7.3636697737e+02,4.4289547909e-01,2.8859000000e-02,6.3470452463e+01,1.0000000000e+00,9.5272037965e-07,1.9246850693e+06,2.8253700440e-01,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Allocyttus_verrucosus,2.2229238867e+02,2.2493348636e+05,2.0000000000e-01,2.8571428571e-03,3.6444444444e+02,1.2300000000e+03,1.8672186467e+01,2.7805000000e+02,False,3.1896943972e+02,4.9929596503e-01,2.8859000000e-02,2.2338449066e+01,1.0000000000e+00,5.6530154059e-06,7.7106830223e+05,1.8943552015e-01,1.0000000000e+00,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,train
Allothunnus_fallai,4.1286583778e+00,1.8083523695e+04,2.0000000000e-01,6.0000000000e-04,1.0500000000e+03,1.3900000000e+04,2.3225561958e+03,2.9155000000e+02,True,1.1854804849e+02,1.1162479082e-01,1.9849000000e-02,1.4837600000e+01,5.8976747357e-02,7.6914471853e-06,3.7752984623e+05,6.6947440750e-02,3.8954177651e-01,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,train
Alona_iheringula,1.0061006399e+00,3.4169455695e+01,1.7000000000e-01,3.0973863627e-06,9.1341486186e-06,1.7200000000e-05,8.8029257262e-01,2.9815000000e+02,False,1.1830642682e+02,3.7920623416e-01,1.5976140954e-02,4.0443598868e+03,1.0000000000e+00,1.3678450943e-01,3.5270928320e-02,4.7681652575e-03,1.0000000000e+00,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,train
Alopias_pelagicus,3.5706123766e+02,7.6371431389e+03,2.0000000000e-01,1.2137012122e+04,7.3900000000e+04,1.3730000000e+05,5.0411520774e-03,2.9985000000e+02,False,6.0409478676e+02,4.1479863519e-01,3.8721000000e-02,1.1455503900e+01,1.0000000000e+00,1.0091505768e-01,7.3237877694e+07,6.1380567356e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,val
Alopias_vulpinus,4.6213144062e+02,6.7960505974e+03,2.0000000000e-01,7.7189476108e+03,1.4960000000e+05,2.9380000000e+05,7.3572142060e-03,2.9635000000e+02,False,9.8019418788e+02,3.4798239235e-01,3.8230000000e-02,1.8456828822e+01,1.0000000000e+00,3.0104688082e-02,1.1787290224e+08,5.7642904349e-01,1.0000000000e+00,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,train
Alosa_pseudoharengus,3.3978606580e-03,4.3558893805e+03,2.0000000000e-01,6.9000000000e-04,1.0619436239e+03,1.7000000000e+03,7.4382054203e+02,2.9015000000e+02,True,2.9449937068e+02,5.3076284095e-01,2.5153477208e-02,3.9092126636e+01,2.5372430707e-01,4.5910807930e-06,9.6280047781e+05,2.5217586198e-01,6.3479332002e-01,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,val
