species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,estim_z,estim_kap,estim_v,estim_p_M,estim_k_J,estim_E_Hb,estim_E_Hj,estim_E_Hp,d_V,T_typical,f,t_0,model,completeness,s_M,estim_s_M,metamorphosis,weaning,foetus,genus
Gammarus_minus,48.1638016804453,0.799493266007858,0.022449929376577,269.735043305888,4437.18672307149,3.19964030415294e-07,0.105362334842684,0.29985680592339,,5.04895630376495,0.002,0.95,0.8,0.1,Gammaridae,Amphipoda,Malacostraca,Arthropoda,Cfa,THn,0iFp 0iFl 0iFm 0iFc,Fbf,,biD,D,O,49.8850391289714,,,,,2731.20589231118,,,,,,0.000123,,,0.0018166666666666,0.0109,,,,,,0.0988574317154545,,,,True,True,True,True,False,True,True,True,0.17,286.15,1.0,0.0,abj,2.5,1.334791831142367,True,True,False,False,Gammarus
Gammarus_pseudolimnaeus,19.9794980125504,0.913380735822082,0.0150411784394041,123.59727836614,4440.51845301319,5.91613781685594e-06,0.0440624625077303,0.93428536805245,,4.49885499286047,0.002,0.95,0.8,0.1,Gammaridae,Amphipoda,Malacostraca,Arthropoda,Cfa,THn,0iFc,Fbf,,biD,D,O,44.3936019834717,,,,229.82503813666068,1101.92085245775,,,,,185.431436153189,0.0001176470588235,,,0.009,0.0676470588235294,0.19,,,0.7,1.6,0.154400369066337,,,,True,True,True,True,False,True,True,True,0.17,285.15,1.0,,abj,2.5,2.5319658568918295,True,True,False,False,Gammarus
Gammarus_pulex,40.3564107198813,0.893329925651674,0.0177023849101057,323.994561182192,4441.51082501462,3.08972002923196e-06,0.0546370598242823,1.82944709693184,,3.57445656768067,0.002,0.95,0.8,0.1,Gammaridae,Amphipoda,Malacostraca,Arthropoda,Cfb Dfb,THp,0iFp 0iFl 0iFm 0iFc,Fbf,,biD,D,O,112.086022752681,,,,712.546858927758,1082.69624643781,,,,,600.460836175077,0.000135,,,0.005,0.051,0.2,,,0.8,1.146,0.318341056229443,,,,True,True,True,True,False,True,True,True,0.17,286.15,1.0,0.0,abj,2.5,2.8348549998951,True,True,False,False,Gammarus
Gammarus_roeselii,45.7804776464345,0.830979488114889,0.0137631072773792,399.686586393959,4373.91938742556,1.37030508296791e-05,0.0830456177366325,5.25417748099938,,12.8889332714476,0.002,0.95,0.8,0.1,Gammaridae,Amphipoda,Malacostraca,Arthropoda,Csa Cfb Dfb,THp,0iFp 0iFl 0iFm 0iFc,Fbf,,biD,D,O,10.5378472638352,,,,687.9221866447722,2502.68922697664,,,,,677.384339380937,0.000123,,,0.01,0.0591,0.152,,,0.68,1.204,5.9499818539959,,,,True,True,True,True,False,True,True,True,0.17,286.15,1.0,0.0,abj,2.7,3.4339776407286546,True,True,False,False,Gammarus
Garrulax_strepitans,5076.13602050781,0.977555610256931,0.0247802334584706,3174.80268943737,7323.10105398272,1.50962068241893e-12,90.4895125709348,,595.013590994741,1569.6025661042,0.130000642896754,0.95,0.8,0.1,Leiothrichidae,Passeriformes,Aves,Chordata,Aw,TPi,0iTf,Tnpf,,biHn biHs,Dg,O,3.06217486642046,,,4.88641987888626,8.53490990381786,443.899619700011,,,,1.8242450124658,5.4727350373974,6.2,,,118.75,125.0,,,,,,0.0901104624217343,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Garrulax
Garrulus_glandarius,3729.3436902593,0.956707137276526,0.0255916860568053,1871.13327438965,7321.53850845071,7.8251712747217e-14,242.389075216057,,2433.22591459292,6216.6192360232,0.076642656625525,0.95,0.8,0.1,Corvidae,Passeriformes,Aves,Chordata,BSk Cwa Cfa Dw Df,TH,0iTf 0iTi,Tnpfm,,bxCi xiO,Dg,O,3.36839235306251,,,6.04395170467902,11.39507040791203,794.58031926302,,,,2.67555935161651,8.02667805484952,6.6,,,155.325,163.5,,,,,,0.128407408950971,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Garrulus
Gasterosteus_aculeatus,168.963482858008,0.984274262299656,0.0767102222937411,109.640791331962,5223.70541312986,3.3910060532293e-09,0.200155371498002,0.281826572300509,,97.0868334919884,0.002,0.95,0.8,0.1,Gasterosteidae,Perciformes,Actinopterygii,Chordata,MC,MA MP TH,piMc 0iFe 0iFl 0iFp,Fnm,Ma,biCi,D,O,9.64947548978468,,,,122.0,2920.0,,,,,,0.0034166217565394,,,0.831,7.21326341388485,0.7,,,4.5,8.0,0.438356164383562,,,,True,True,True,True,False,True,True,True,0.2,293.15,1.0,,abj,2.5,1.1136043921204806,True,True,False,False,Gasterosteus
Gastrosaccus_roscoffensis,174.323990497778,0.9,0.019081,1205.7454,4446.4384,6.06e-07,0.05943,0.2213,,4.69,0.002,0.95,0.8,0.1,Mysidae,Mysida,Malacostraca,Arthropoda,MB MC,MAE MAm,0iMpe 0iMi,Mbf,,biPp,D,O,,,,,,586.065573041664,,,,,,0.000245294117647,,,0.0070588235294117,0.0217647058823529,0.269,,,0.83,1.2,0.244123860258368,,,,True,False,True,True,False,True,True,True,0.17,293.15,1.0,,abj,2.5,1.429177810047345,True,True,False,False,Gastrosaccus
Gavia_immer,3967.73514904963,0.956564254463824,0.0466964219682137,580.921578401785,7326.25349262551,1.4823257930826098e-12,4052.87969188777,,122881.656018421,287730.663368911,0.0236025523447473,0.95,0.8,0.1,Gaviidae,Gaviiformes,Aves,Chordata,Dfb Dfc,THn,0iFl xiMc,Tnsfm,Ml,biCvf,Dg,O,5.00155228182009,,,16.03451974639179,38.10045467553509,1320.50360252839,,,,11.0329674645717,33.098902393715,79.6,,,3838.0,4040.0,21.607302623467728,,,,80.0,0.0365033000680235,,,,True,True,True,True,True,True,False,True,0.28,312.45,1.0,,std,2.5,1.0,True,False,False,False,Gavia
Gavia_stellata,6619.63899636103,0.942031081053639,0.0441927413244121,1446.3217485757,7320.16621669264,8.659904578807119e-13,3095.22088751446,,52146.6465152472,113475.557720781,0.0588557660820754,0.95,0.252979494743763,0.3,Gaviidae,Gaviiformes,Aves,Chordata,Dfb Dfc,TH,0iFl xiMc,Tnsfm,Ml,biCvf,Dg,O,5.30776976846213,,,12.6630814115099,27.37370469760543,1260.16002537523,,,,7.35531164304777,22.0659349291433,55.0,,,1533.3,1614.0,,,,,,0.0365033004330565,,,,True,True,True,True,True,True,False,True,0.28,312.45,1.0,,std,3.0,1.0,True,False,False,False,Gavia
Gavialis_gangeticus,924.555143085121,0.740913433291865,0.0284287425610642,19.8146658045294,7846.76050763631,4.6568433340074294e-11,68144.6975035121,,,62529803.3270342,0.002,0.95,0.8,0.1,Gavialidae,Crocodilia,Reptilia,Chordata,Aw BWh BSh Cfa,TPi,0bTd biFc biFr,Tt,,bpCi bpCva biCvf,Dtfm,O,21.7218421180653,,,,4429.49350716449,27684.3344197781,,,,,,130.0,,,69295.00720589106,135341.81094900597,37.0,,,300.0,375.0,0.133649592000184,,,,True,True,True,True,False,True,False,True,0.3,295.15,1.0,,std,2.2,1.0,True,False,False,False,Gavialis
Gazella_dorcas,1610.65873790323,0.67704,0.26898,54.6741,7830.1335,3.889e-34,4202000.0,,22220000.0,97380000.0,0.002,0.95,0.8,0.1,Bovidae,Cetartiodactyla,Mammalia,Chordata,BWh BWk,TPa,0iTi 0iTs 0iTa 0iTd,Tv,,bxM xiHl,Dg,O,140.24514334769628,,,155.9481628779771,280.0403172148303,1590.00695534317,34.8530433476963,,,15.7030195302808,139.795173867134,1615.0,,,,12600.0,,,,,,0.0143066455348514,,,,True,True,True,True,False,True,False,True,0.3,312.05,1.0,105.3921,stx,2.5,1.0,True,False,True,True,Gazella
Gazella_subgutturosa,1486.82227820026,0.70877,0.18327,39.5548,7827.8171,4.464e-18,5741000.0,,32650000.0,140100000.0,0.002,0.95,0.8,0.1,Bovidae,Cetartiodactyla,Mammalia,Chordata,BSk BWk,THp,0iTi 0iTs 0iTa 0iTd,Tv,,bxM xiHl,Dg,O,108.4302518721488,,,127.7547495775647,226.2003039259098,1084.633010362,31.9036518721488,,,19.3244977054159,117.770052053761,2625.0,,13500.0,,,,,,,,0.0195365619500441,,,,True,True,True,True,False,True,False,True,0.3,312.65,1.0,76.5266,stx,2.5,1.0,True,False,True,True,Gazella
Gazza_minuta,66.3027533480265,0.913215794394938,0.0225522519039627,25.1602629331945,5222.52896287117,6.296568354750141e-09,0.0819125117663537,0.601901839463613,,14479.8287215512,0.002,0.95,0.8,0.1,Leiognathidae,Acanthuriformes ,Actinopterygii,Chordata,MA,MC,0iMc 0iMr,Fpe,Mo,biPz,D,O,1.62067897383098,,,,,799.388953308525,,,,,,0.000268,,,31.160349854227405,167.0,0.24586237301356562,,,12.0,21.0,738.063739257464,,,,True,True,True,True,False,True,True,True,0.2,301.25,1.0,,abj,2.2,1.9378821976636051,True,True,False,False,Gazza
Gehyra_variegata,54.7221275899203,0.69645,0.021305,20.8008,7839.9447,1.748e-08,1620.0,,,11930.0,0.0019784,0.95,0.85,0.1,Gekkonidae,Squamata,Reptilia,Chordata,Cfa Cfb,TA,0iTf,Tnp,,biCi,Dtfm,O,38.8430384879521,,,,,1207.20424421607,,,,,,0.7029363786626596,,,4.633613824192337,8.46,2.4,,,4.5,5.5,0.0082836024209754,,,,True,True,True,True,True,True,False,True,0.3,298.15,1.0,,stf,2.5,1.0,True,False,False,True,Gehyra
Gekko_gecko,104.51432505688,0.60654,0.018731,14.4296,7850.5598,2.378e-10,6575.0,,,466000.0,0.00054465,0.95,0.8,0.1,Gekkonidae,Squamata,Reptilia,Chordata,Am Af,TPi,0iTa 0iTd,Tt,,biCi,Dg,O,,,,,,4538.96542021462,,,,,,2.4,,,98.91672662776222,150.7,4.8,,,17.3,20.9,0.0776608692434877,,,,True,True,True,True,True,True,False,True,0.3,297.15,1.0,,std,2.2,1.0,True,False,False,False,Gekko
Gekko_hokouensis,60.7834860759494,0.8453,0.022642,37.8102,7826.163,2.398e-09,312.3,,,2711.0,0.002,0.95,0.8,0.1,Gekkonidae,Squamata,Reptilia,Chordata,Cwa Cfa,THp,0iTa 0iTd,Tt,,biCi,Dg,O,,,,,,2275.0749885896,,,,,,0.27392072606517504,,,1.9905419633716868,3.5,2.22,,,4.3,5.19,0.008703009834535,,,,True,True,True,True,False,True,False,True,0.3,297.15,1.0,,std,2.2,1.0,True,False,False,False,Gekko
Gelochelidon_nilotica,2027.81399214187,0.922449941583574,0.0380561545959322,631.391947629085,7321.39199525339,3.06442461873087e-12,3051.17550063354,,20194.5522423038,45132.2675703117,0.0258510435140656,0.95,0.8,0.1,Laridae,Charadriiformes,Aves,Chordata,B MA,THp MC,0iFm xiMc,Tnsfm,Ml,biCvf biCii,Dg,O,4.59326229963069,,,8.22261832314509,15.48133037017389,756.979970618718,,,,3.6293560235144,10.8880680705432,21.0,,,228.0,240.0,,,,,,0.0634098679794225,,,,True,True,True,True,True,True,False,True,0.28,314.05,1.0,,std,2.5,1.0,True,False,False,False,Gelochelidon
Genetta_genetta,16197.0271813518,0.84019,0.083874,3339.5289,7853.5216,8.019000000000001e-26,24370.0,,3665000.0,20680000.0,0.002,0.95,0.8,0.1,Viverridae,Carnivora,Mammalia,Chordata,A BSh BWh Csa,TPa,0iTf,Tv,,bxM xiO,Dg,O,84.2136520893112,,,98.45708067312259,251.9185370277362,1090.08175209976,17.9191520893112,,,14.2434285838114,167.704884938425,80.0,,,,1867.0,,,,,,0.0477028442131385,,,,True,True,True,True,False,True,False,True,0.3,309.85,1.0,66.2945,stx,2.5,1.0,True,False,True,True,Genetta
Genidens_barbus,167.186181183317,0.4124,0.0021058,11.1848,5232.5849,1.896e-09,490.1,1905.0,,297500.0,0.0018798,0.95,0.8,0.1,Ariidae,Siluriformes,Actinopterygii,Chordata,MA,MAW,0iMcd,Mbm,Mo,biO,D,O,,,,,,9147.10814855491,,,,,,1.15,,,647.0,16700.0,4.971640551060288,,,41.5,120.0,,,0.1,,True,True,True,False,True,True,True,True,0.2,296.65,1.0,,abj,2.5,1.5685774552893823,True,True,False,False,Genidens
Genidens_genidens,54.632235051143,0.91997,0.012106,11.1848,5242.612,2.747e-10,343.7,1306.0,,3253.0,0.0016644,0.95,0.8,0.1,Ariidae,Siluriformes,Actinopterygii,Chordata,MB,MASW,0iMcd,Mbm,Mo,biO,D,O,,,,,,9147.10814855491,,,,,,1.15,,,14.0,707.0,5.0434526134711,,,11.8,42.2,0.0669063916224371,,,,True,True,False,False,True,True,True,True,0.2,296.65,1.0,,abj,2.5,1.5466499592158125,True,True,False,False,Genidens
Gennadas_elegans,74.7149978,0.9,0.021353,93.5757,4438.0428,2.082e-06,0.02153,0.02605,,80.8,0.002,0.95,0.8,0.1,Benthesicymidae,Decapoda,Malacostraca,Arthropoda,MB MC,MAN,0bMb bjMp jiMb jiMi,Mbf,,bjP jiD jiS,D,O,,,,,,2752.70102352465,,,,,,8.5e-05,,,0.147,0.84,0.22930761295918367,,,2.92,4.68,1.78076651489837,,,,True,False,True,True,False,True,True,True,0.17,283.15,1.0,9.0581,abj,2.5,1.0632490844412898,True,True,False,False,Gennadas
Genypterus_blacodes,2392.10434991789,0.98646,0.029374,210.6851,5224.9533,1.032e-07,0.0001297,,,87790.0,0.002,0.95,0.8,0.1,Ophidiidae,Ophidiiformes,Actinopterygii,Chordata,MC,MAS,0jMp 0iMdb,Mp,Mo,bjPz jiCi jiTie,D,O,,,,,,47704.0219998629,,,,,,3.35e-05,,,2278.125,25000.0,0.22049475428994667,,,90.0,200.0,,,,,True,True,True,True,False,True,False,True,0.2,278.15,1.0,,std,2.6,1.0,True,False,False,False,Genypterus
Genypterus_capensis,785.359116532698,0.99028,0.029287,60.0384,5223.9059,3.017e-08,0.0002528,,,14670.0,0.002,0.95,0.8,0.1,Ophidiidae,Ophidiiformes,Actinopterygii,Chordata,MC,MAE,0jMp 0iMdb,Mp,Mo,bjPz jiCi jiTie,D,O,,,,,,30177.9553668686,,,,,,3.35e-05,,,791.0,15000.0,0.23528366916171967,,,67.5,180.0,994.103133737684,,,,True,True,False,True,False,True,False,True,0.2,282.65,1.0,,std,2.5,1.0,True,False,False,False,Genypterus
Genypterus_chilensis,499.569388854127,0.99086,0.040682,27.8806,5223.3861,3.67e-08,0.0004409,,,35720.0,0.002,0.95,0.8,0.1,Ophidiidae,Ophidiiformes,Actinopterygii,Chordata,MC,MPE,0jMp 0iMdb,Mp,Mo,bjPz jiCi jiTie,D,O,,,,,,32374.8282575873,,,,,,3.35e-05,,,1600.0,20300.0,0.1814383805296451,,,67.5,150.0,926.645842297844,,,,True,True,True,True,False,True,False,True,0.2,281.95,1.0,,std,2.5,1.0,True,False,False,False,Genypterus
Geocapromys_ingrahami,3755.56725917012,0.58587,0.018335,775.7551,7845.5564,6.767e-10,87960.0,,607900.0,5992000.0,0.002,0.95,0.8,0.1,Echimyidae,Rodentia,Mammalia,Chordata,Aw,THp,0iTh 0iTf,Tv,,bxM xiH,Dg,O,88.8612292975143,,,101.77009470579,266.6625830341413,560.074264270376,28.4969292975143,,,12.9088654082757,177.801353736627,80.0,,250.0,,660.0,,,,,,0.0112485082816779,,,,True,True,True,True,False,True,False,True,0.3,309.15,1.0,60.3643,stx,2.6,1.0,True,False,True,True,Geocapromys
Geochelone_elegans,111.078563428865,0.54502,0.040206,3.4556,7857.163,2.394e-10,140700.0,,,20690000.0,0.00012954,0.95,0.8,0.1,Testudinidae,Testudines,Reptilia,Chordata,Am,TPi,0iTh 0iTf 0iTi,Tt,,biH,Dtmf,O,57.6659283438884,,,,1676.7477626145985,3934.36885727783,,,,,1619.08183427071,35.0,,,,6600.0,3.5,,,,38.0,0.172937521793715,,,,True,True,True,True,True,True,False,True,0.3,302.15,1.0,,std,2.5,1.0,True,False,False,False,Geochelone
Geococcyx_californianus,5239.35951925643,0.957282090427955,0.0232554402230383,2508.396389335,7324.13406681404,1.2465904798270098e-11,364.364332080557,,2069.94110597163,5734.20778788102,0.102904843039402,0.95,0.8,0.1,Cuculidae,Cuculiformes,Aves,Chordata,BWh BSh BSk Cfa,THn,0iTh 0iTf 0iTi,Tnpfm,Ml,biCi,Dg,O,4.00677237903997,,,6.25640718786394,10.75567680551187,410.558352610374,,,,2.24963480882397,6.7489044264719,14.0,,,271.985,286.3,,,,,,0.155729385587915,,,,True,True,True,True,True,True,False,True,0.28,314.45,1.0,,std,2.5,1.0,True,False,False,False,Geococcyx
Geocrinia_rosea,195.658924661856,0.8177,0.020584,183.1978,7316.2384,4.468e-08,12.22,,,6101.0,0.002,0.95,0.8,0.1,Myobatrachidae,Anura,Amphibia,Chordata,Csb,TA,0bFp biTf,Fpf,,biCi,Dg,O,119.502888959861,,,,1372.909626613571,3008.17617036891,,,,,1253.40673765371,0.015,,,,1.6,,,,,,0.0821917808219178,,,,True,True,True,True,False,True,False,True,0.28,290.15,1.0,42.8134,std,2.5,1.0,True,False,False,False,Geocrinia
Geocrinia_vitellina,32.2314088484468,0.6374,0.02236,18.9,7322.0,8.325e-09,45.44,,,1200.0,0.002,0.95,0.8,0.1,Myobatrachidae,Anura,Amphibia,Chordata,Csb,TA,0bFp biTg biTf,Fpf,,biCi,Dg,O,139.692342067465,40.1414776055934,,,912.5,2920.0,,,,,,0.0208,,,,1.567752880396901,0.58,,,,2.45,0.0821917808219178,,,,True,True,True,True,False,True,False,True,0.28,288.15,1.0,,std,3.3,1.0,True,False,False,False,Geocrinia
Geokichla_gurneyi,2378.68572749564,0.981156576977096,0.0326488984471094,1356.03139921459,7319.72308083327,2.11154217803355e-13,104.759334235989,,751.346407181547,1878.45639941749,0.0554043778734685,0.95,0.8,0.1,Turdidae,Passeriformes,Aves,Chordata,BSh Cwa Cwb,TPa,0iTh,Tnpf,,biCi xiHs,Dg,O,2.75595737977841,,,4.58020239224421,8.228692417175811,776.82433447502,,,,1.8242450124658,5.4727350373974,4.0,,,58.9,62.0,,,,,,0.0540662774530406,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.7,1.0,True,False,False,False,Geokichla
Geomys_bursarius,2902.00370870453,0.98443,0.015537,1554.6471,7841.8314,7.193e-11,142.3,,1505.0,8281.0,0.002,0.95,0.8,0.1,Geomyidae,Rodentia,Mammalia,Chordata,BSk Cfa Dfa Dfb,THn,0iTa 0iTd 0iTs 0iTg,Tv,,bxM xiHr,Dg,O,35.339826195382,,,44.34644365897003,59.4457729361617,1160.26424972105,13.509926195382,,,9.00661746358803,24.1059467407797,5.2,,22.5,,176.7,,,,,,0.041369886223367,,,,True,True,True,True,False,True,False,True,0.3,308.15,1.0,21.8299,stx,2.1,1.0,True,False,True,True,Geomys
Georychus_capensis,1740.53553713267,0.76873,0.029005,511.0974,7849.3309,4.322e-11,5701.0,,24490.0,1080000.0,0.002,0.95,0.8,0.1,Bathyergidae,Rodentia,Mammalia,Chordata,BWk BSk,TPa,0iTd 0iTa 0iTg,Tv,,bxM xiHr,Dg,O,30.794163086465502,,,37.389666868761715,102.4024898656814,962.943552215246,10.3643630864655,,,6.59550378229621,71.6083267792159,6.0,,36.0,,181.0,,,,,,0.139572044166881,,,,True,True,True,True,False,True,False,True,0.3,309.55,1.0,20.4298,stx,2.5,1.0,True,False,True,True,Georychus
Geospiza_conirostris,3885.530041427,0.959485420609619,0.0257951204659363,3572.09171740553,7324.29672212945,1.60745288109778e-12,89.6234825711923,,466.655365077896,988.66074114968,0.145953765473921,0.95,0.8,0.1,Thraupidae,Passeriformes,Aves,Chordata,BWh,TN,0iTg 0iTh,Tnpf,,biHs,Dg,O,2.44973989313637,,,3.90913590310901,6.82792792305429,443.899619700011,,,,1.45939600997264,4.37818802991792,2.5,,,26.22,27.6,,,,,,0.0765938930584741,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Geospiza
Geospiza_fortis,1669.66842188633,0.942746870029646,0.0330868035639578,1288.53701301609,7322.13518970825,1.24901177145932e-13,216.443544662928,,1157.10574366003,2350.92590126427,0.0526999638292601,0.95,0.8,0.1,Thraupidae,Passeriformes,Aves,Chordata,BWh,TN,0iTg 0iTh,Tnpf,,biHs,Dg,O,2.44973989313637,,,4.0307522372734,7.1927769255474505,443.899619700011,,,,1.58101234413703,4.74303703241108,1.9,,,15.2,16.0,,,,,,0.0675828468163007,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Geospiza
Geospiza_scandens,1646.40024250564,0.926488900815837,0.0360598736083571,1142.76841355438,7321.34002538522,1.2553981496497e-12,359.882241907784,,2046.54136176402,4073.99678640637,0.0466582416924835,0.95,0.8,0.1,Thraupidae,Passeriformes,Aves,Chordata,BWh,TN,0iTg 0iTh,Tnpf,,biHs,Dg,O,2.44973989313637,,,4.15236857143778,7.5576259280406095,443.899619700011,,,,1.70262867830141,5.10788603490424,2.3,,,18.05,19.0,,,,,,0.0765938930584741,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Geospiza
Geothlypis_formosa,2656.66961659387,0.874292141071675,0.0317344003029579,2310.04855750899,7328.10515733133,1.1896926220500198e-11,567.464716981528,,1735.46335737682,3093.20555359538,0.0944828167516048,0.95,0.8,0.1,Parulidae,Passeriformes,Aves,Chordata,Cfa Dfa,THn,0iTh 0iTi 0iTs,Tnsf,Ml,biCi,Dg,O,2.55181238868372,,,3.70716756324539,6.01787791236874,310.729733790008,,,,1.15535517456167,3.46606552368502,2.8,,,13.489999999999998,14.2,,,,,,0.101374270224451,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Geothlypis
Geothlypis_trichas,2592.95399426267,0.837065853161952,0.0270888489443978,2540.23025423911,7322.39415712337,2.34672650736031e-12,423.320308954367,,1401.26604042262,2556.1015943069,0.103830627166445,0.95,0.8,0.1,Parulidae,Passeriformes,Aves,Chordata,B Cfa Dfa Dfb Dfc,THn,0iTh 0iTi 0iTs,Tnsf,Ml,biCi,Dg,O,2.44973989313637,,,3.6050950676980396,5.9158054168213905,510.484562655013,,,,1.15535517456167,3.46606552368502,1.74,,,9.31,9.8,,,,,,0.157693309238035,,,,True,True,True,True,True,True,False,True,0.28,314.75,1.0,,std,2.5,1.0,True,False,False,False,Geothlypis
Geotria_australis,86.4076876242545,0.76456,0.017248,15.3805,3274.8765,1.457e-07,0.2003,,,531.1,0.002,0.95,0.8,0.1,Geotriidae,Petromyzontiformes,Cephalaspidomorphi,Chordata,MC BWh Cfb,MPS TA TN,0iFc,Fnfm,Mda,bpD piTvf,D,Os,,,,,,5274.59015737498,,,,,2051.22950564582,0.00052,,,1.23,222.0,0.7575115198823692,,,10.1,57.0,,,,68212.0,True,False,True,True,False,True,False,True,0.125,288.15,1.0,,std,2.4,1.0,True,False,False,False,Geotria
Gerbillurus_paeba,4611.04754133656,0.97444,0.016822,4548.6831,7844.7235,2.12e-10,173.9,,1602.0,9271.0,0.002,0.95,0.8,0.1,Muridae,Rodentia,Mammalia,Chordata,BWh BSh,TPa,0iTa 0iTd,Tv,,bxM xiH,Dg,O,5.114849504656401,,,9.986119470043452,20.4593498956256,533.404061209882,5.1148334636564,,,4.87126996538705,15.3445003909692,2.7,,,,38.0,,,,,,0.0562425414083896,,,,True,True,True,True,False,True,False,True,0.3,309.15,1.0,1.6041e-05,stx,2.5,1.0,True,False,True,True,Gerbillurus
Gerbillus_pyramidum,5098.87600034214,0.93528,0.021355,4712.3288,7836.5359,4.357e-11,361.8,,5257.0,39330.0,0.002,0.95,0.8,0.1,Muridae,Rodentia,Mammalia,Chordata,BWh Csa,THp,0iTd,Tv,,bxM xiH,Dg,O,11.912312158049868,,,16.984524316099737,29.785821667368467,722.910999478251,5.07221215804987,,,5.07221215804987,17.8735095093186,2.5,,11.0,,37.0,,,,,,0.187159968651259,,,,True,True,True,True,False,True,False,True,0.3,309.25,1.0,6.8401,stx,2.5,1.0,True,False,True,True,Gerbillus
Gerlachea_australis,2363.1739747261,0.606022830211661,0.0224847542993362,1033.60699836123,5229.78334364051,8.60356073090595e-07,3.94557993839548,5.81818108929874,,18073.2462501809,0.002,0.95,0.8,0.1,Bathydraconidae,Perciformes,Actinopterygii,Chordata,ME,MS,bjMp jiMd,Ms,,biCi,D,O,861.273720808499,,,,,44485.6002021371,,,,,,0.0172,,,11.0,88.0,1.6249498281084802,,,14.0,28.0,0.424856580873827,,,,True,True,True,True,False,True,True,True,0.2,272.25,1.0,,abj,2.5,1.1207131194842828,True,True,False,False,Gerlachea
Geronticus_calvus,2439.1589569711,0.969652880878424,0.0385702651086207,492.27477745465,7320.21098585174,2.14296871502597e-12,1283.41180582491,,30639.260608759,75135.563420454,0.0202357972073245,0.95,0.8,0.1,Threskiornithidae,Pelecaniformes,Aves,Chordata,Cwa Cwb,TPa,0iTs 0iTa 0iTd,Tncfm,Ms,biCi biCvr,Dg,O,4.69533479517804,,,12.022479017130511,26.67676746103544,743.971580136247,,,,7.32714422195247,21.9814326658574,30.3,,,1141.8999999999999,1202.0,,,,,,0.0411306033953556,,,,True,True,True,True,True,True,False,True,0.28,313.75,1.0,,std,2.5,1.0,True,False,False,False,Geronticus
Geronticus_eremita,3480.28011902533,0.963316683252839,0.033298315873297,812.264672610786,7324.64665778741,2.63706346341613e-14,1415.09046503035,,21481.7018515149,55214.4738598475,0.0330856146470973,0.95,0.8,0.1,Threskiornithidae,Pelecaniformes,Aves,Chordata,BWh BSk,THp,0iTs 0iTa 0iTd,Tncfm,Ms,biCi biCvr,Dg,O,5.00155228182009,,,10.99648846341757,22.98636082661249,1599.7820252603,,,,5.99493618159748,17.9848085447924,37.0,,,1141.8999999999999,1202.0,,,,,,0.0616959050930334,,,,True,True,True,True,True,True,False,True,0.28,313.75,1.0,,std,2.5,1.0,True,False,False,False,Geronticus
Gerres_cinereus,4.68200017764475,0.92882,0.024259,7.2947,5251.5551,1.072e-10,0.006059,29.25,,32700.0,0.00041688,0.95,0.8,0.1,Gerreidae,Gerreiformes,Actinopterygii,Chordata,MC,MAW,0jMp jiMd,Mp,,bjPz jiCi,D,O,,,,,,2633.04927220746,,,,,,1.56e-05,,,66.2,1054.0,0.10128244696036179,,,16.5,41.0,,,0.08,,True,True,False,True,True,True,True,True,0.2,300.45,1.0,,abj,2.5,16.74792191790008,True,True,False,False,Gerres
Gerres_equulus,24.2280982096584,0.80655,0.020778,20.2141,5227.4319,7.172e-09,0.2762,67.98,,106300.0,0.002,0.95,0.8,0.1,Gerreidae,Gerreiformes,Actinopterygii,Chordata,MC,MPNW,0jMp jiMd,Mp,,bjPz jiCi,D,O,,,,,,4402.57319221426,,,,,,0.00027,,,76.2,271.5,0.21377000566005835,,,14.1,21.3,,,,,True,True,True,True,False,True,True,True,0.2,291.15,1.0,,abj,2.5,6.213677306846802,True,True,False,False,Gerres
Gerres_filamentosus,5.46077788871069,0.94151,0.024259,9.1991,5242.3254,9.993e-11,0.004864,23.61,,41390.0,0.00052642,0.95,0.8,0.1,Gerreidae,Gerreiformes,Actinopterygii,Chordata,MC,MPW MI,0jMp jiMd,Mp,Ma,bjPz jiCi,D,O,,,,,,2633.04927220746,,,,,,1.56e-05,,,97.7,876.0,0.10245361385198432,,,19.0,39.0,,,0.08,,True,True,False,True,True,True,True,True,0.2,300.45,1.0,,abj,2.5,16.76992691252385,True,True,False,False,Gerres
